APMC,Commodity,Year,Count
newasa,sorgumjawar,2015,8
newasa,sorgumjawar,2016,11
newasa,tamarind,2015,4
newasa,tamarind,2016,4
newasa,wheathusked,2014,4
newasa,wheathusked,2015,12
newasa,wheathusked,2016,11
newasaghodegaon,onion,2014,4
newasaghodegaon,onion,2015,10
newasaghodegaon,onion,2016,11
nilanga,black gram,2014,3
nilanga,black gram,2015,2
nilanga,black gram,2016,2
nilanga,gram,2014,3
nilanga,gram,2015,6
nilanga,gram,2016,8
nilanga,green gram,2014,2
nilanga,green gram,2015,4
nilanga,green gram,2016,2
nilanga,pigeon pea tur,2014,1
nilanga,pigeon pea tur,2015,6
nilanga,pigeon pea tur,2016,7
nilanga,safflower,2015,1
nilanga,safflower,2016,1
nilanga,sorgumjawar,2014,3
nilanga,sorgumjawar,2015,6
nilanga,sorgumjawar,2016,8
nilanga,soybean,2014,3
nilanga,soybean,2015,6
nilanga,soybean,2016,9
nilanga,sunflower,2015,2
nilanga,wheathusked,2014,3
nilanga,wheathusked,2015,5
nira,bajri,2015,8
nira,jaggery,2014,2
nira,jaggery,2015,12
nira,jaggery,2016,11
nira,maize,2015,5
nira,ricepaddyhus,2015,8
nira,sorgumjawar,2015,9
nira,wheathusked,2015,9
nirasaswad,bajri,2015,3
nirasaswad,bajri,2016,11
nirasaswad,coriander dry,2016,2
nirasaswad,ghevda seed,2015,2
nirasaswad,ghevda seed,2016,8
nirasaswad,gram,2015,2
nirasaswad,gram,2016,11
nirasaswad,green gram,2016,4
nirasaswad,maize,2015,2
nirasaswad,maize,2016,8
nirasaswad,pigeon pea tur,2015,1
nirasaswad,pigeon pea tur,2016,7
nirasaswad,ricepaddyhus,2015,3
nirasaswad,ricepaddyhus,2016,11
nirasaswad,sorgumjawar,2015,3
nirasaswad,sorgumjawar,2016,11
nirasaswad,soybean,2015,1
nirasaswad,soybean,2016,4
nirasaswad,wheathusked,2015,3
nirasaswad,wheathusked,2016,11
osmanabad,awala,2015,1
osmanabad,beet root,2015,1
osmanabad,beet root,2016,2
osmanabad,bitter gourd,2014,1
osmanabad,bitter gourd,2015,6
osmanabad,bitter gourd,2016,5
osmanabad,black gram,2014,2
osmanabad,black gram,2016,4
osmanabad,bor,2014,1
osmanabad,bor,2015,3
osmanabad,bor,2016,3
osmanabad,bottle gourd,2014,1
osmanabad,bottle gourd,2015,2
osmanabad,bottle gourd,2016,2
osmanabad,brinjal,2014,1
osmanabad,brinjal,2015,9
osmanabad,brinjal,2016,8
osmanabad,cabbage,2014,1
osmanabad,cabbage,2015,9
osmanabad,cabbage,2016,8
osmanabad,capsicum,2014,1
osmanabad,capsicum,2015,9
osmanabad,capsicum,2016,9
osmanabad,carrot,2014,1
osmanabad,carrot,2015,4
osmanabad,carrot,2016,5
osmanabad,chikoo,2014,1
osmanabad,chikoo,2015,4
osmanabad,chikoo,2016,6
osmanabad,cluster bean,2014,1
osmanabad,cluster bean,2015,7
osmanabad,cluster bean,2016,7
osmanabad,coriander dry,2016,2
osmanabad,cucumber,2014,1
osmanabad,cucumber,2015,9
osmanabad,cucumber,2016,9
osmanabad,flower,2014,1
osmanabad,flower,2015,8
osmanabad,flower,2016,8
osmanabad,garlic,2014,1
osmanabad,garlic,2016,3
osmanabad,ghevda,2014,1
osmanabad,ghevda,2015,5
osmanabad,ghevda,2016,3
osmanabad,ginger fresh,2014,1
osmanabad,ginger fresh,2015,9
osmanabad,ginger fresh,2016,7
osmanabad,gram,2015,7
osmanabad,gram,2016,11
osmanabad,grapes,2015,1
osmanabad,grapes,2016,4
osmanabad,green chilli,2014,1
osmanabad,green chilli,2015,10
osmanabad,green chilli,2016,10
osmanabad,green gram,2014,2
osmanabad,green gram,2015,2
osmanabad,green gram,2016,2
osmanabad,ground nut pods dry,2014,3
osmanabad,ground nut pods dry,2015,7
osmanabad,ground nut pods dry,2016,7
osmanabad,guava,2015,3
osmanabad,jambhul,2016,1
osmanabad,kharbuj,2015,5
osmanabad,kharbuj,2016,7
osmanabad,ladies finger,2014,1
osmanabad,ladies finger,2015,9
osmanabad,ladies finger,2016,9
osmanabad,lemon,2014,1
osmanabad,lemon,2015,10
osmanabad,lemon,2016,10
osmanabad,maize,2015,2
osmanabad,maize,2016,5
osmanabad,mango,2015,2
osmanabad,mango,2016,3
osmanabad,math bhaji,2016,1
osmanabad,onion,2014,1
osmanabad,onion,2015,9
osmanabad,onion,2016,10
osmanabad,pigeon pea tur,2014,1
osmanabad,pigeon pea tur,2015,7
osmanabad,pigeon pea tur,2016,10
osmanabad,pomegranate,2016,1
osmanabad,potato,2014,1
osmanabad,potato,2015,4
osmanabad,potato,2016,3
osmanabad,ridge gourd,2014,1
osmanabad,ridge gourd,2015,4
osmanabad,ridge gourd,2016,1
osmanabad,safflower,2016,2
osmanabad,sesamum,2014,1
osmanabad,sesamum,2015,1
osmanabad,sesamum,2016,1
osmanabad,shepu,2016,1
osmanabad,shevga,2015,8
osmanabad,shevga,2016,9
osmanabad,small gourd,2015,3
osmanabad,sorgumjawar,2014,3
osmanabad,sorgumjawar,2015,8
osmanabad,sorgumjawar,2016,11
osmanabad,soybean,2014,3
osmanabad,soybean,2015,6
osmanabad,soybean,2016,11
osmanabad,squash gourd,2016,5
osmanabad,sunflower,2016,5
osmanabad,sweet potato,2015,3
osmanabad,sweet potato,2016,3
osmanabad,tomato,2014,1
osmanabad,tomato,2015,10
osmanabad,tomato,2016,7
osmanabad,water melon,2016,3
osmanabad,wheathusked,2014,3
osmanabad,wheathusked,2015,6
osmanabad,wheathusked,2016,7
pachora,bajri,2015,3
pachora,bajri,2016,9
pachora,black gram,2015,1
pachora,black gram,2016,4
pachora,gram,2015,2
pachora,gram,2016,8
pachora,green gram,2015,2
pachora,green gram,2016,6
pachora,ground nut pods dry,2015,1
pachora,ground nut pods dry,2016,1
pachora,maize,2015,3
pachora,maize,2016,9
pachora,other cereals,2016,1
pachora,pigeon pea tur,2015,2
pachora,pigeon pea tur,2016,8
pachora,ricepaddyhus,2015,1
pachora,ricepaddyhus,2016,4
pachora,sesamum,2015,1
pachora,sesamum,2016,3
pachora,sorgumjawar,2015,4
pachora,sorgumjawar,2016,9
pachora,soybean,2015,2
pachora,soybean,2016,8
pachora,sunflower,2015,2
pachora,sunflower,2016,4
pachora,wheathusked,2015,3
pachora,wheathusked,2016,9
paithan,bajri,2014,2
paithan,bajri,2015,9
paithan,bajri,2016,11
paithan,cotton,2014,1
paithan,gram,2014,1
paithan,gram,2015,7
paithan,gram,2016,10
paithan,green gram,2015,1
paithan,green gram,2016,5
paithan,linseed,2016,1
paithan,maize,2015,7
paithan,maize,2016,5
paithan,mosambi,2015,1
paithan,mosambi,2016,2
paithan,onion,2016,8
paithan,pigeon pea tur,2015,6
paithan,pigeon pea tur,2016,9
paithan,sorgumjawar,2014,2
paithan,sorgumjawar,2015,10
paithan,sorgumjawar,2016,11
paithan,soybean,2014,2
paithan,soybean,2015,3
paithan,soybean,2016,4
paithan,wheathusked,2014,2
paithan,wheathusked,2015,9
paithan,wheathusked,2016,11
palam,pigeon pea tur,2015,4
palam,pigeon pea tur,2016,7
palam,sorgumjawar,2015,7
palam,soybean,2015,9
palam,soybean,2016,11
palam,wheathusked,2015,7
palam,wheathusked,2016,2
palgharbevur,onion,2015,9
palgharbevur,onion,2016,11
palgharbevur,paddyunhusked,2016,1
palgharbevur,potato,2014,1
palgharbevur,potato,2015,10
palgharbevur,potato,2016,11
palgharbevur,ricepaddyhus,2014,1
palgharbevur,ricepaddyhus,2015,10
palgharbevur,ricepaddyhus,2016,11
palgharbevur,wheathusked,2014,1
palgharbevur,wheathusked,2015,10
palgharbevur,wheathusked,2016,11
palus,bitter gourd,2015,1
palus,bitter gourd,2016,10
palus,bottle gourd,2016,5
palus,brinjal,2015,1
palus,brinjal,2016,10
palus,buffalo,2016,2
palus,cabbage,2016,10
palus,capsicum,2016,7
palus,carrot,2015,1
palus,carrot,2016,2
palus,chavli shenga ,2016,1
palus,cow,2016,1
palus,cucumber,2016,10
palus,flower,2015,1
palus,flower,2016,10
palus,ghevda,2015,1
palus,ghevda,2016,2
palus,ginger fresh,2015,1
palus,ginger fresh,2016,8
palus,goats,2016,3
palus,green chilli,2016,5
palus,greenpeas,2015,1
palus,greenpeas,2016,1
palus,ladies finger,2015,1
palus,ladies finger,2016,8
palus,male lamb,2016,1
palus,onion,2016,1
palus,papai,2016,1
palus,pavtta,2015,1
palus,pavtta,2016,2
palus,shevga,2015,1
palus,shevga,2016,4
palus,squash gourd,2016,9
palus,sweet potato,2015,1
palus,sweet potato,2016,1
palus,tomato,2015,1
palus,tomato,2016,10
pandharkawada,cotton,2014,2
pandharkawada,cotton,2015,7
pandharkawada,gram,2014,2
pandharkawada,gram,2015,1
pandharkawada,gram,2016,4
pandharkawada,ground nut pods dry,2014,1
pandharkawada,ground nut pods dry,2015,3
pandharkawada,ground nut pods dry,2016,4
pandharkawada,pigeon pea tur,2014,2
pandharkawada,pigeon pea tur,2015,7
pandharkawada,pigeon pea tur,2016,8
pandharkawada,sorgumjawar,2015,1
pandharkawada,sorgumjawar,2016,1
pandharkawada,soybean,2014,3
pandharkawada,soybean,2015,8
pandharkawada,soybean,2016,9
pandharkawada,wheathusked,2014,1
pandharkawada,wheathusked,2015,1
pandharpur,bajri,2014,1
pandharpur,bajri,2015,2
pandharpur,bajri,2016,6
pandharpur,banana,2014,4
pandharpur,banana,2015,12
pandharpur,banana,2016,11
pandharpur,bedana,2015,2
pandharpur,bitter gourd,2016,1
pandharpur,bor,2014,2
pandharpur,bor,2015,1
pandharpur,brinjal,2014,4
pandharpur,brinjal,2015,12
pandharpur,brinjal,2016,11
pandharpur,cabbage,2014,4
pandharpur,cabbage,2015,12
pandharpur,cabbage,2016,11
pandharpur,capsicum,2014,4
pandharpur,capsicum,2015,12
pandharpur,capsicum,2016,11
pandharpur,chikoo,2014,2
pandharpur,chikoo,2015,4
pandharpur,chikoo,2016,2
pandharpur,chilliesred,2014,1
pandharpur,cluster bean,2015,1
pandharpur,cluster bean,2016,1
pandharpur,coriander ,2016,1
pandharpur,coriander  ,2014,3
pandharpur,coriander  ,2015,6
pandharpur,coriander  ,2016,1
pandharpur,cucumber,2014,3
pandharpur,cucumber,2015,6
pandharpur,cucumber,2016,2
pandharpur,flower,2016,1
pandharpur,ghevda,2014,1
pandharpur,ghevda,2015,1
pandharpur,ginger dry,2015,1
pandharpur,ginger dry,2016,1
pandharpur,gram,2015,6
pandharpur,gram,2016,9
pandharpur,green chilli,2014,4
pandharpur,green chilli,2015,12
pandharpur,green chilli,2016,11
pandharpur,greenpeas,2014,1
pandharpur,greenpeas,2015,2
pandharpur,ladies finger,2014,3
pandharpur,ladies finger,2015,7
pandharpur,ladies finger,2016,1
pandharpur,lemon,2016,1
pandharpur,maize,2014,3
pandharpur,maize,2015,8
pandharpur,maize,2016,10
pandharpur,math bhaji,2014,3
pandharpur,math bhaji,2015,5
pandharpur,onion,2014,4
pandharpur,onion,2015,12
pandharpur,onion,2016,11
pandharpur,pigeon pea tur,2015,2
pandharpur,pigeon pea tur,2016,2
pandharpur,pomegranate,2014,4
pandharpur,pomegranate,2015,12
pandharpur,pomegranate,2016,11
pandharpur,potato,2015,4
pandharpur,potato,2016,3
pandharpur,sorgumjawar,2014,3
pandharpur,sorgumjawar,2015,12
pandharpur,sorgumjawar,2016,11
pandharpur,tomato,2014,4
pandharpur,tomato,2015,12
pandharpur,tomato,2016,11
pandharpur,wheathusked,2014,4
pandharpur,wheathusked,2015,8
pandharpur,wheathusked,2016,9
panvel,bitter gourd,2014,4
panvel,bitter gourd,2015,10
panvel,bitter gourd,2016,11
panvel,bottle gourd,2014,4
panvel,bottle gourd,2015,10
panvel,bottle gourd,2016,10
panvel,brinjal,2014,4
panvel,brinjal,2015,10
panvel,brinjal,2016,11
panvel,cabbage,2014,4
panvel,cabbage,2015,10
panvel,cabbage,2016,9
panvel,carrot,2016,6
panvel,cluster bean,2016,6
panvel,coriander  ,2016,1
panvel,cucumber,2014,4
panvel,cucumber,2015,10
panvel,cucumber,2016,11
panvel,flower,2014,4
panvel,flower,2015,10
panvel,flower,2016,11
panvel,ghevda,2016,6
panvel,ghosalibhaji,2014,4
panvel,ghosalibhaji,2015,10
panvel,ghosalibhaji,2016,11
panvel,ladies finger,2015,4
panvel,ladies finger,2016,11
panvel,ricepaddyhus,2016,2
panvel,ridge gourd,2014,4
panvel,ridge gourd,2015,10
panvel,ridge gourd,2016,11
panvel,snake gourd,2014,4
panvel,snake gourd,2015,10
panvel,snake gourd,2016,11
panvel,tomato,2014,4
panvel,tomato,2015,6
panvel,tomato,2016,1
paranda,black gram,2016,3
paranda,cotton,2014,1
paranda,gram,2015,3
paranda,green gram,2015,1
paranda,green gram,2016,2
paranda,maize,2015,4
paranda,maize,2016,1
paranda,onion,2015,2
paranda,onion,2016,9
paranda,pigeon pea tur,2015,1
paranda,pigeon pea tur,2016,6
paranda,sorgumjawar,2015,5
paranda,sorgumjawar,2016,11
paranda,soybean,2015,1
paranda,wheathusked,2015,3
parbhani,black gram,2014,3
parbhani,black gram,2015,1
parbhani,black gram,2016,1
parbhani,cotton,2014,3
parbhani,cotton,2015,7
parbhani,cotton,2016,6
parbhani,gram,2014,4
parbhani,gram,2015,12
parbhani,gram,2016,7
parbhani,green gram,2014,4
parbhani,green gram,2015,10
parbhani,green gram,2016,6
parbhani,pigeon pea tur,2014,4
parbhani,pigeon pea tur,2015,11
parbhani,pigeon pea tur,2016,10
parbhani,sorgumjawar,2014,1
parbhani,sorgumjawar,2015,9
parbhani,sorgumjawar,2016,10
parbhani,soybean,2014,4
parbhani,soybean,2015,12
parbhani,soybean,2016,11
parbhani,wheathusked,2014,4
parbhani,wheathusked,2015,12
parbhani,wheathusked,2016,4
parlivaijnath,bajri,2014,4
parlivaijnath,bajri,2015,12
parlivaijnath,bajri,2016,11
parlivaijnath,black gram,2014,1
parlivaijnath,black gram,2015,1
parlivaijnath,black gram,2016,2
parlivaijnath,cotton,2014,1
parlivaijnath,cotton,2015,1
parlivaijnath,gram,2014,4
parlivaijnath,gram,2015,12
parlivaijnath,gram,2016,9
parlivaijnath,green gram,2014,4
parlivaijnath,green gram,2015,8
parlivaijnath,green gram,2016,5
parlivaijnath,ground nut pods dry,2014,4
parlivaijnath,ground nut pods dry,2015,5
parlivaijnath,ground nut pods dry,2016,1
parlivaijnath,maize,2014,2
parlivaijnath,maize,2016,1
parlivaijnath,pigeon pea tur,2014,4
parlivaijnath,pigeon pea tur,2015,12
parlivaijnath,pigeon pea tur,2016,11
parlivaijnath,safflower,2014,1
parlivaijnath,safflower,2015,2
parlivaijnath,safflower,2016,5
parlivaijnath,sorgumjawar,2014,4
parlivaijnath,sorgumjawar,2015,12
parlivaijnath,sorgumjawar,2016,11
parlivaijnath,soybean,2014,4
parlivaijnath,soybean,2015,12
parlivaijnath,soybean,2016,11
parlivaijnath,sunflower,2014,2
parlivaijnath,sunflower,2015,4
parlivaijnath,sunflower,2016,2
parlivaijnath,wheathusked,2014,4
parlivaijnath,wheathusked,2015,11
parlivaijnath,wheathusked,2016,8
parner,onion,2014,4
parner,onion,2015,11
parner,onion,2016,11
parola,bajri,2015,2
parola,bajri,2016,10
parola,black gram,2016,7
parola,gram,2015,2
parola,gram,2016,10
parola,green gram,2015,1
parola,green gram,2016,7
parola,maize,2015,2
parola,maize,2016,10
parola,pigeon pea tur,2015,1
parola,pigeon pea tur,2016,8
parola,sorgumjawar,2015,2
parola,sorgumjawar,2016,10
parola,wheathusked,2015,2
parola,wheathusked,2016,10
parshiwani,brinjal,2016,1
parshiwani,chavli shenga ,2016,1
parshiwani,cotton,2014,1
parshiwani,cotton,2015,1
parshiwani,cotton,2016,6
parshiwani,gram,2016,2
parshiwani,other vegetables,2016,4
parshiwani,paddyunhusked,2015,1
parshiwani,paddyunhusked,2016,1
parshiwani,pigeon pea tur,2015,2
parshiwani,pigeon pea tur,2016,4
parshiwani,soybean,2014,2
parshiwani,soybean,2016,1
parshiwani,tomato,2016,1
partur,bajri,2014,2
partur,bajri,2015,11
partur,bajri,2016,11
partur,black gram,2014,2
partur,black gram,2015,3
partur,black gram,2016,2
partur,cotton,2014,2
partur,cotton,2015,5
partur,cotton,2016,3
partur,gram,2014,3
partur,gram,2015,7
partur,gram,2016,9
partur,green gram,2014,2
partur,green gram,2015,5
partur,green gram,2016,4
partur,neemseed,2015,2
partur,pigeon pea tur,2014,1
partur,pigeon pea tur,2015,11
partur,pigeon pea tur,2016,10
partur,sorgumjawar,2014,3
partur,sorgumjawar,2015,12
partur,sorgumjawar,2016,11
partur,soybean,2014,2
partur,soybean,2015,11
partur,soybean,2016,10
partur,wheathusked,2014,3
partur,wheathusked,2015,12
partur,wheathusked,2016,11
patan,bitter gourd,2014,4
patan,bitter gourd,2015,11
patan,bitter gourd,2016,11
patan,brinjal,2014,4
patan,brinjal,2015,12
patan,brinjal,2016,11
patan,cabbage,2014,4
patan,cabbage,2015,12
patan,cabbage,2016,10
patan,capsicum,2014,1
patan,capsicum,2016,4
patan,cluster bean,2014,4
patan,cluster bean,2015,9
patan,cluster bean,2016,10
patan,coriander  ,2014,2
patan,coriander  ,2015,4
patan,coriander  ,2016,2
patan,cucumber,2014,2
patan,cucumber,2015,10
patan,cucumber,2016,8
patan,flower,2014,4
patan,flower,2015,12
patan,flower,2016,11
patan,ghevda,2014,4
patan,ghevda,2015,6
patan,ghevda,2016,8
patan,ginger fresh,2014,4
patan,ginger fresh,2015,12
patan,ginger fresh,2016,11
patan,green chilli,2014,4
patan,green chilli,2015,12
patan,green chilli,2016,11
patan,green peas dry,2015,1
patan,green peas dry,2016,3
patan,ladies finger,2014,4
patan,ladies finger,2015,9
patan,ladies finger,2016,11
patan,pavtta,2014,3
patan,pavtta,2015,10
patan,pavtta,2016,9
patan,squash gourd,2016,2
patan,tomato,2014,4
patan,tomato,2015,12
patan,tomato,2016,11
pathardi,bajri,2014,4
pathardi,bajri,2015,11
pathardi,bajri,2016,10
pathardi,black gram,2015,1
pathardi,black gram,2016,3
pathardi,chino,2015,2
pathardi,cotton,2014,2
pathardi,cotton,2015,6
pathardi,cotton,2016,3
pathardi,gram,2014,4
pathardi,gram,2015,11
pathardi,gram,2016,11
pathardi,green gram,2015,1
pathardi,green gram,2016,3
pathardi,onion,2014,4
pathardi,onion,2015,12
pathardi,onion,2016,11
pathardi,pigeon pea tur,2014,1
pathardi,pigeon pea tur,2015,4
pathardi,pigeon pea tur,2016,4
pathardi,sorgumjawar,2014,4
pathardi,sorgumjawar,2015,12
pathardi,sorgumjawar,2016,11
pathardi,wheathusked,2014,4
pathardi,wheathusked,2015,11
pathardi,wheathusked,2016,11
pathari,bajri,2014,1
pathari,bajri,2015,6
pathari,bajri,2016,9
pathari,black gram,2016,2
pathari,gram,2014,2
pathari,gram,2015,8
pathari,gram,2016,7
pathari,green gram,2014,3
pathari,green gram,2015,4
pathari,green gram,2016,4
pathari,ground nut pods dry,2015,1
pathari,pigeon pea tur,2015,10
pathari,pigeon pea tur,2016,8
pathari,safflower,2016,1
pathari,sorgumjawar,2014,3
pathari,sorgumjawar,2015,11
pathari,sorgumjawar,2016,10
pathari,soybean,2014,3
pathari,soybean,2015,6
pathari,soybean,2016,10
pathari,wheathusked,2014,3
pathari,wheathusked,2015,11
pathari,wheathusked,2016,9
patur,black gram,2016,3
patur,gram,2014,2
patur,gram,2015,9
patur,gram,2016,7
patur,green gram,2014,3
patur,green gram,2015,4
patur,green gram,2016,4
patur,pigeon pea tur,2014,1
patur,pigeon pea tur,2015,6
patur,pigeon pea tur,2016,11
patur,sorgumjawar,2014,2
patur,sorgumjawar,2015,12
patur,sorgumjawar,2016,11
patur,soybean,2014,3
patur,soybean,2015,12
patur,soybean,2016,11
patur,wheathusked,2014,3
patur,wheathusked,2015,11
patur,wheathusked,2016,11
pavani,black gram,2016,2
pavani,gram,2016,1
pavani,green gram,2015,1
pavani,green gram,2016,3
pavani,green peas dry,2016,3
pavani,other pulses,2016,1
pavani,paddyunhusked,2014,4
pavani,paddyunhusked,2015,12
pavani,paddyunhusked,2016,11
pavani,pigeon pea tur,2016,3
pavani,wheathusked,2014,3
pavani,wheathusked,2016,3
pen,paddyunhusked,2014,4
pen,paddyunhusked,2015,12
pen,paddyunhusked,2016,11
pen,ricepaddyhus,2014,4
pen,ricepaddyhus,2015,12
pen,ricepaddyhus,2016,11
phaltan,bajri,2014,4
phaltan,bajri,2015,11
phaltan,bajri,2016,11
phaltan,bitter gourd,2016,2
phaltan,brinjal,2016,5
phaltan,cluster bean,2016,5
phaltan,coriander  ,2016,2
phaltan,cucumber,2016,1
phaltan,flower,2016,2
phaltan,gram,2014,1
phaltan,gram,2015,9
phaltan,gram,2016,11
phaltan,green chilli,2016,5
phaltan,green gram,2016,3
phaltan,greenpeas,2016,4
phaltan,jaggery,2014,4
phaltan,jaggery,2015,11
phaltan,jaggery,2016,4
phaltan,ladies finger,2016,5
phaltan,maize,2014,4
phaltan,maize,2015,11
phaltan,maize,2016,11
phaltan,math bhaji,2016,1
phaltan,onion,2014,4
phaltan,onion,2015,11
phaltan,onion,2016,11
phaltan,pavtta,2016,2
phaltan,pomegranate,2015,1
phaltan,pomegranate,2016,5
phaltan,potato,2016,5
phaltan,sorgumjawar,2014,4
phaltan,sorgumjawar,2015,11
phaltan,sorgumjawar,2016,11
phaltan,spinach,2016,1
phaltan,tomato,2016,5
phaltan,wheathusked,2014,4
phaltan,wheathusked,2015,11
phaltan,wheathusked,2016,11
pimpalgaon basawant,onion,2014,4
pimpalgaon basawant,onion,2015,11
pimpalgaon basawant,onion,2016,11
pimpalgaon basawant,pomegranate,2014,4
pimpalgaon basawant,pomegranate,2015,12
pimpalgaon basawant,pomegranate,2016,11
pimpalgaon basawant,tomato,2014,4
pimpalgaon basawant,tomato,2015,8
pimpalgaon basawant,tomato,2016,8
pimpalgaon bsaykheda,onion,2014,4
pimpalgaon bsaykheda,onion,2015,12
pimpalgaon bsaykheda,onion,2016,11
pombhurni,cotton,2015,1
pombhurni,cotton,2016,5
pombhurni,paddyunhusked,2015,1
pombhurni,paddyunhusked,2016,11
pombhurni,pigeon pea tur,2016,2
pombhurni,soybean,2015,1
pombhurni,soybean,2016,3
pulgaon,cotton,2014,3
pulgaon,cotton,2015,8
pulgaon,cotton,2016,7
pulgaon,gram,2014,2
pulgaon,gram,2015,5
pulgaon,gram,2016,6
pulgaon,pigeon pea tur,2014,1
pulgaon,pigeon pea tur,2015,8
pulgaon,pigeon pea tur,2016,8
pulgaon,soybean,2014,3
pulgaon,soybean,2015,10
pulgaon,soybean,2016,8
pulgaon,wheathusked,2015,5
pulgaon,wheathusked,2016,4
pune,arvi,2014,4
pune,arvi,2015,11
pune,arvi,2016,11
pune,bajri,2014,3
pune,bajri,2015,12
pune,bajri,2016,11
pune,bananaraw,2015,5
pune,beet root,2014,4
pune,beet root,2015,12
pune,beet root,2016,11
pune,bhagarvari,2016,1
